Measure Mode: wall_time
Thread ID: 5519740
Fiber ID: 8310300
Total: 402.271097
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.067     0.011     0.000     0.056     1516   Array#map
  0.00      0.011     0.011     0.000     0.000     6019   Hash#[]
  0.00      0.010     0.010     0.000     0.000     3743   Kernel#is_a?
  0.00      0.026     0.010     0.000     0.015      292   Kernel#define_singleton_method
  0.00      0.021     0.010     0.000     0.011      519   Enumerable#sort_by
  0.00      0.010     0.010     0.000     0.000     6858   Kernel#nil?
  0.00      0.013     0.010     0.000     0.003       30   GLI::CommandLineOption#initialize
  0.00      0.010     0.010     0.000     0.001     2901   Kernel#respond_to?
  0.00      0.053     0.010     0.000     0.043     1073   Gem::Requirement#hash
  0.00      0.010     0.010     0.000     0.000     2937   Module#method_added
  0.00      0.010     0.010     0.000     0.000     3196   BasicObject#!
  0.00      0.010     0.010     0.000     0.000      211   String#initialize
  0.00      0.028     0.010     0.000     0.018      783   BinData::AcceptedParametersPlugin#mandatory_parameters
  0.00      0.048     0.010     0.000     0.038      812   Hash#each_pair
  0.00      0.009     0.009     0.000     0.000     3413   BinData::DSLMixin::DSLParser#parser_abilities
  0.00      0.009     0.009     0.000     0.000     1029   Array#join
  0.00      0.009     0.009     0.000     0.000     1851   String#initialize_copy
  0.00      0.043     0.009     0.000     0.034      771   BinData::SanitizedParameters#merge_default_parameters!
  0.00      0.010     0.009     0.000     0.001       45   BinData::StringArgProcessor#sanitize_parameters!
  0.00      0.011     0.009     0.000     0.002      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#obj_attribute
  0.00      0.066     0.009     0.000     0.057     1073   Gem::Dependency#hash
  0.00      0.014     0.009     0.000     0.006      938   BinData::AcceptedParametersPlugin::AcceptedParameters#mandatory
  0.00      0.009     0.009     0.000     0.000      236   Hash#fetch
  0.00      0.138     0.008     0.000     0.130      628   BinData::DSLMixin::DSLFieldValidator#ensure_valid_name
  0.00      0.008     0.008     0.000     0.000      972   String#sub
  0.00      0.041     0.008     0.000     0.033      333  *Bundler::SpecSet#tsort_each_child
  0.00      0.141     0.008     0.000     0.134      628  *BinData::DSLMixin::DSLFieldParser#initialize
  0.00      0.008     0.008     0.000     0.000       10   Module#instance_method
  0.00      0.008     0.007     0.000     0.000     1725   Hash#[]=
  0.00      0.020     0.007     0.000     0.012      388   Enumerable#all?
  0.00      0.008     0.007     0.000     0.000     1939   Array#sort
  0.00      0.016     0.007     0.000     0.009      562   BinData::DSLMixin::DSLFieldValidator#name_is_reserved?
  0.00      0.037     0.007     0.000     0.030     1812  *BinData::DSLMixin::DSLParser#fields
  0.00      0.189     0.007     0.000     0.182      771  *BinData::SanitizedParameters#sanitize!
  0.00      0.012     0.007     0.000     0.005      771   BinData::SanitizedParameters#ensure_mutual_exclusion_of_parameters
  0.00      0.007     0.007     0.000     0.000        9   Mutex#unlock
  0.00      0.009     0.007     0.000     0.002     2335   Bundler::LazySpecification#satisfies?
  0.00      0.007     0.006     0.000     0.000       24   Kernel#format
  0.00      0.006     0.006     0.000     0.000       59   String#size
  0.00      0.033     0.006     0.000     0.027       85   Bundler::Source::Rubygems#specs
  0.00      0.093     0.006     0.000     0.087        4   Bundler::SpecSet#for
  0.00      0.006     0.006     0.000     0.000      840   Module#method_defined?
  0.00      0.010     0.006     0.000     0.004      562   BinData::DSLMixin::DSLFieldValidator#name_shadows_method?
  0.00      0.340     0.006     0.000     0.334      638  *BinData::SanitizedPrototype#initialize
  0.00      0.644     0.006     0.000     0.638      628  *BinData::DSLMixin::DSLParser#parse_and_append_field
  0.00      0.052     0.006     0.000     0.046     2825  *Array#hash
  0.00      0.006     0.006     0.000     0.000      534   Regexp#===
  0.00      0.005     0.005     0.000     0.000     3229   Array#at
  0.00      0.671     0.005     0.000     0.666     1002  *BinData::DSLMixin#method_missing
  0.00      0.005     0.005     0.000     0.000      545   Array#last
  0.00      0.005     0.005     0.000     0.000      224   Hash#initialize_copy
  0.00      0.005     0.005     0.000     0.000     1605   NilClass#nil?
  0.00      0.074     0.005     0.000     0.069      274   Forwardable#def_instance_delegator
  0.00      0.104     0.004     0.000     0.099      857   BinData::Registry#underscore_name
  0.00      0.004     0.004     0.000     0.000     1049   Module#==
  0.00      0.005     0.004     0.000     0.001       12   BinData::DSLMixin::DSLParser#to_choice_params
  0.00      0.004     0.004     0.000     0.000      106   Array#reverse
  0.00      0.020     0.004     0.000     0.016      771   BinData::SanitizedParameters#ensure_no_nil_values
  0.00      0.004     0.004     0.000     0.000     5222   Module#===
  0.00      0.023     0.004     0.000     0.019      753   Gem::Requirement#as_list
  0.00      0.212     0.004     0.000     0.208      771  *BinData::SanitizedParameters#initialize
  0.00      0.007     0.004     0.000     0.004        3   String#scan
  0.00      0.010     0.004     0.000     0.006     1723  *BinData::DSLMixin#dsl_parser
  0.00      0.017     0.004     0.000     0.013     2281  *BinData::DSLMixin::DSLParser#endian
  0.00      0.030     0.004     0.000     0.026     1961  *BinData::AcceptedParametersPlugin#accepted_parameters
  0.00      0.004     0.004     0.000     0.001       25   BinData::Struct#define_field_accessors_for
  0.00      0.004     0.004     0.000     0.000       76   Module#attr_reader
  0.00      0.005     0.004     0.000     0.001      108   GLI::DSL#verify_unused_in_option
  0.00      0.007     0.004     0.000     0.003       36   <Class::BinData::BasePrimitive>#inherited
  0.00      0.003     0.003     0.000     0.000      111   Fixnum#&
  0.00      0.017     0.003     0.000     0.013      953  *<Class::BinData::Base>#arg_processor
  0.00      0.650     0.003     0.000     0.647      628  *BinData::DSLMixin::DSLParser#method_missing
  0.00      0.019     0.003     0.000     0.016     2461   BinData::SanitizedField#name_as_sym
  0.00      0.003     0.003     0.000     0.000      196   <Module::Gem>#platforms
  0.00      0.003     0.003     0.000     0.000      175   URI::Generic#component
  0.00      0.347     0.003     0.000     0.344      628   BinData::SanitizedField#initialize
  0.00      0.009     0.003     0.000     0.006      354   Gem::Requirement#initialize
  0.00      0.097     0.003     0.000     0.094      638   BinData::Registry#normalize_name
  0.00      0.003     0.003     0.000     0.000       71   Module#append_features
  0.00      0.003     0.003     0.000     0.000      268   Array#compact
  0.00      0.003     0.003     0.000     0.000      192   Kernel#Array
  0.00      0.026     0.003     0.000     0.023     2510   BinData::DSLMixin::DSLFieldValidator#option?
  0.00      0.003     0.003     0.000     0.000     1510   String#to_s
  0.00      0.002     0.002     0.000     0.000      208   Gem::Version#segments
  0.00      0.002     0.002     0.000     0.000      270   Class#inherited
  0.00      0.005     0.002     0.000     0.002      234   BinData::StructArgProcessor#sanitize_endian
  0.00      0.011     0.002     0.000     0.009     1670   Hash#include?
  0.00      0.002     0.002     0.000     0.000      474   Array#flatten
  0.00      0.029     0.002     0.000     0.026      773   BinData::AcceptedParametersPlugin#default_parameters
  0.00      0.002     0.002     0.000     0.000      857   String#tr
  0.00      0.002     0.002     0.000     0.000       11   Array#|
  0.00      0.002     0.002     0.000     0.000        2   URI::Generic#==
  0.00      0.100     0.002     0.000     0.098      638   BinData::Registry#lookup
  0.00      0.002     0.002     0.000     0.000       70   Array#&
  0.00      0.025     0.002     0.000     0.023      771   BinData::SanitizedParameters#ensure_mandatory_parameters_exist
  0.00      0.002     0.002     0.000     0.000      596   Array#first
  0.00      0.172     0.002     0.000     0.169      628   BinData::DSLMixin::DSLFieldValidator#validate_field
  0.00      0.032     0.002     0.000     0.030      569   Enumerable#detect
  0.00      0.002     0.002     0.000     0.000     5312   Symbol#==
  0.00      0.002     0.002     0.000     0.000     1658   Class#superclass
  0.00      0.002     0.002     0.000     0.000     2213   Gem::Dependency#requirement
  0.00      0.002     0.002     0.000     0.000     1229   Kernel#class
  0.00      0.047     0.002     0.000     0.045      216   BinData::Registry#register
  0.00      0.002     0.002     0.000     0.000      224   Module#name
  0.00      0.002     0.002     0.000     0.000      178   Module#private
  0.00      0.398     0.002     0.000     0.396      628   BinData::DSLMixin::DSLParser#append_field
  0.00      0.002     0.002     0.000     0.000     6690   String#<=>
  0.00      0.040     0.002     0.000     0.038      125   Gem::Dependency#to_lock
  0.00      0.002     0.002     0.000     0.000     1671   Hash#has_key?
  0.00      0.002     0.002     0.000     0.000      928   BinData::AcceptedParametersPlugin::AcceptedParameters#default
  0.00      0.005     0.002     0.000     0.003      125   Set#add
  0.00      0.020     0.002     0.000     0.019       16   <Module::BinData::BitField>#define_class
  0.00      0.005     0.002     0.000     0.003        2   ERB::Compiler#detect_magic_comment
  0.00      0.002     0.002     0.000     0.000      558   BasicObject#==
  0.00      0.002     0.002     0.000     0.000      432   Array#delete
  0.00      0.003     0.002     0.000     0.002      718   BinData::SanitizedParameters#needs_sanitizing?
  0.00      0.468     0.001     0.000     0.466        8  *Kernel#gem_original_require
  0.00      0.001     0.001     0.000     0.000      818   Symbol#to_proc
  0.00      0.031     0.001     0.000     0.029      753   Gem::Requirement#to_s
  0.00      0.003     0.001     0.000     0.002      255   URI::Generic#to_s
  0.00      0.001     0.001     0.000     0.000      998   Array#shift
  0.00      0.001     0.001     0.000     0.000        3   IO#close
  0.00      0.037     0.001     0.000     0.036      234   BinData::DSLMixin::DSLParser#to_struct_params
  0.00      0.001     0.001     0.000     0.000      807   Proc#yield
  0.00      0.002     0.001     0.000     0.000      628   BinData::DSLMixin::DSLFieldParser#params_from_args
  0.00      0.003     0.001     0.000     0.002      396   BinData::AcceptedParametersPlugin::AcceptedParameters#mutually_exclusive
  0.00      0.031     0.001     0.000     0.030      825   BinData::Registry#is_registered?
  0.00      0.018     0.001     0.000     0.016       55   Array#reverse_each
  0.00      0.010     0.001     0.000     0.008      103   Array#uniq
  0.00      0.012     0.001     0.000     0.011      228   Gem::Dependency#initialize
  0.00      0.003     0.001     0.000     0.001        1   <Class::Pio::Dhcp::Frame>#ethernet_header
  0.00      0.001     0.001     0.000     0.000       31   BinData::RegisterNamePlugin#initialize_shared_instance
  0.00      0.016     0.001     0.000     0.015      156   BinData::AcceptedParametersPlugin::AcceptedParameters#initialize
  0.00      0.003     0.001     0.000     0.002       63   Module#attr_accessor
  0.00      0.003     0.001     0.000     0.002      352   <Class::Gem::Requirement>#parse
  0.00      0.037     0.001     0.000     0.035      742   BinData::DSLMixin::DSLFieldValidator#fields
  0.00      0.004     0.001     0.000     0.003      184   BinData::DSLMixin::DSLParser#initialize
  0.00      0.036     0.001     0.000     0.035      130   <Class::BinData::Record>#inherited
  0.00      0.017     0.001     0.000     0.016      589   Bundler::RemoteSpecification#full_name
  0.00      0.015     0.001     0.000     0.014      628   BinData::DSLMixin::DSLFieldValidator#must_not_have_a_name_failed?
  0.00      0.001     0.001     0.000     0.000      663   Array#initialize_copy
  0.00      0.026     0.001     0.000     0.025      217   <Class::BinData::Base>#register_subclasses
  0.00      0.001     0.001     0.000     0.000      415   String#=~
  0.00      0.027     0.001     0.000     0.026      190   Bundler::LockfileParser#parse_spec
  0.00      0.011     0.001     0.000     0.010      234   BinData::StructArgProcessor#sanitize_parameters!
  0.00      0.011     0.001     0.000     0.010      628   BinData::DSLMixin::DSLFieldValidator#all_or_none_names_failed?
  0.00      0.044     0.001     0.000     0.043      256   BinData::DSLMixin::DSLParser#dsl_params
  0.00      0.009     0.001     0.000     0.009        1   <Class::Pio::Lldp::Frame>#ethernet_header
  0.00      0.009     0.001     0.000     0.008      228   <Class::Gem::Requirement>#create
  0.00      0.001     0.001     0.000     0.000      122   String#split
  0.00      0.016     0.001     0.000     0.015      336   Bundler::Index#<<
  0.00      0.001     0.001     0.000     0.000       16   Regexp#match
  0.00      0.001     0.001     0.000     0.000      984   BinData::SanitizedField#name
  0.00      0.001     0.001     0.000     0.000     2184   Fixnum#^
  0.00      0.006     0.001     0.000     0.005      102   Gem::Version#<=>
  0.00      0.001     0.001     0.000     0.000     1030   Kernel#block_given?
  0.00      0.005     0.001     0.000     0.004      169   BinData::DSLMixin::DSLParser#set_endian
  0.00      0.069     0.001     0.000     0.068      562   BinData::DSLMixin::DSLFieldValidator#duplicate_name?
  0.00      0.031     0.001     0.000     0.030       85   Bundler::Index#search_by_dependency
  0.00      0.088     0.001     0.000     0.087      362  *Array#map!
  0.00      0.012     0.001     0.000     0.011      173   BinData::SanitizedFields#copy_fields
  0.00      0.001     0.001     0.000     0.000     1710   Array#empty?
  0.00      0.001     0.001     0.000     0.000      599   URI::Generic#userinfo
  0.00      0.002     0.001     0.000     0.001       31   Array#-
  0.00      0.001     0.001     0.000     0.000      452   Bundler::StubSpecification#_remote_specification
  0.00      0.029     0.001     0.000     0.029      562   BinData::DSLMixin::DSLFieldValidator#malformed_name?
  0.00      0.028     0.001     0.000     0.027      229  *BinData::DSLMixin::DSLParser#hide
  0.00      0.001     0.001     0.000     0.000       16   <Module::BinData::BitField>#create_do_num_bytes_code
  0.00      0.001     0.001     0.000     0.000      246   <Class::Gem::Version>#new
  0.00      0.004     0.001     0.000     0.004      766   Bundler::SpecSet#lookup
  0.00      0.043     0.001     0.000     0.042      333  *<Module::TSort>#each_strongly_connected_component_from
  0.00      0.012     0.001     0.000     0.012      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#subclass_of_big_and_little_endian?
  0.00      0.001     0.001     0.000     0.000     1221   Kernel#respond_to_missing?
  0.00      0.058     0.001     0.000     0.057      209   Forwardable#def_instance_delegators
  0.00      0.001     0.001     0.000     0.000      183   BinData::SanitizedFields#initialize
  0.00      0.002     0.001     0.000     0.001      187   BinData::Registry#name_with_endian
  0.00      0.003     0.001     0.000     0.003      241   BinData::AcceptedParametersPlugin#mutually_exclusive_parameters
  0.00      0.011     0.001     0.000     0.010      129   Array#select
  0.00      0.001     0.001     0.000     0.000     1532   Hash#has_parameter?
  0.00      0.001     0.001     0.000     0.000      216   BinData::Registry#warn_if_name_is_already_registered
  0.00      0.017     0.001     0.000     0.016      189   Gem::Dependency#==
  0.00      0.006     0.001     0.000     0.006     1144   BasicObject#!=
  0.00      0.001     0.001     0.000     0.000        2   Pio::IPv4Address#to_s
  0.00      0.001     0.001     0.000     0.000      849   Array#<<
  0.00      0.002     0.001     0.000     0.002      452   Bundler::RemoteSpecification#method_missing
  0.00      0.025     0.001     0.000     0.025      132   BinData::PrimitiveArgProcessor#sanitize_parameters!
  0.00      0.102     0.001     0.000     0.101        9   BasicObject#instance_eval
  0.00      0.001     0.001     0.000     0.000      173   URI::Generic#set_userinfo
  0.00      0.001     0.001     0.000     0.000      772   Hash#length
  0.00      0.018     0.001     0.000     0.018      165   Struct#hash
  0.00      0.005     0.001     0.000     0.005      628   BinData::DSLMixin::DSLFieldValidator#must_have_a_name_failed?
  0.00      0.001     0.001     0.000     0.000      255   Gem::Version#prerelease?
  0.00      0.001     0.001     0.000     0.001      263   URI::Generic#default_port
  0.00      0.012     0.001     0.000     0.011      562   Kernel#!~
  0.00      0.036     0.001     0.000     0.036       40   <Class::BinData::Primitive>#inherited
  0.00      0.024     0.001     0.000     0.023      156  *Module#const_get
  0.00      0.028     0.001     0.000     0.028      193   Bundler::LockfileParser#parse_source
  0.00      0.029     0.001     0.000     0.028      314   Gem::Requirement#==
  0.00      0.035     0.001     0.000     0.034      586   Bundler::DepProxy#hash
  0.00      0.013     0.001     0.000     0.012      183   BinData::DSLMixin::DSLBigAndLittleEndianHandler#ancestor_fields
  0.00      0.037     0.001     0.000     0.036      102   BinData::RecordArgProcessor#sanitize_parameters!
  0.00      0.028     0.001     0.000     0.028      206   BinData::Registry#register_dynamic_class
  0.00      0.001     0.001     0.000     0.000      318   Hash#values
  0.00      0.032     0.001     0.000     0.031      562   BinData::SanitizedFields#has_field_name?
  0.00      0.002     0.000     0.000     0.001       18   Bundler::Dsl#normalize_options
  0.00      0.067     0.000     0.000     0.067       83   Bundler::LazySpecification#to_lock
  0.00      0.001     0.000     0.000     0.000        3   <Class::ERB::Compiler::Scanner>#regist_scanner
  0.00      0.001     0.000     0.000     0.000        8   Module#remove_method
  0.00      0.000     0.000     0.000     0.000       69   Module#extend_object
  0.00      0.000     0.000     0.000     0.000       51   <Class::File>#expand_path
  0.00      0.081     0.000     0.000     0.080       83   Bundler::LazySpecification#__materialize__
  0.00      0.000     0.000     0.000     0.000      263   <Class::URI::Generic>#default_port
  0.00      0.005     0.000     0.000     0.005      334   Array#any?
  0.00      0.000     0.000     0.000     0.000     1364   String#===
  0.00      0.043     0.000     0.000     0.043       85  *Bundler::Index#search
  0.00      0.001     0.000     0.000     0.001      234   BinData::StructArgProcessor#sanitize_fields
  0.00      0.000     0.000     0.000     0.000      258   Fixnum#to_s
  0.00      0.000     0.000     0.000     0.000      181   <Module::Bundler>#rubygems
  0.00      0.001     0.000     0.000     0.001      164   BinData::AcceptedParametersPlugin::AcceptedParameters#optional
  0.00      0.000     0.000     0.000     0.000      784   String#==
  0.00      0.015     0.000     0.000     0.015      132   BinData::SanitizedParameters#create_sanitized_params
  0.00      0.004     0.000     0.000     0.003      234   BinData::StructArgProcessor#sanitize_hide
  0.00      0.007     0.000     0.000     0.007      144   Gem::Dependency#matches_spec?
  0.00      0.000     0.000     0.000     0.000      836   Fixnum#<
  0.00      0.000     0.000     0.000     0.000       83   Bundler::LazySpecification#identifier
  0.00      0.006     0.000     0.000     0.005      169   Bundler::Source::Rubygems#suppress_configured_credentials
  0.00      0.000     0.000     0.000     0.000      184   BinData::DSLMixin::DSLFieldValidator#initialize
  0.00      0.000     0.000     0.000     0.000      121   Array#pop
  0.00      0.007     0.000     0.000     0.007       84   Bundler::Source::Rubygems#eql?
  0.00      0.000     0.000     0.000     0.000        6   Module#attr_writer
  0.00      0.002     0.000     0.000     0.002      168   Bundler::Index#search_by_spec
  0.00      0.004     0.000     0.000     0.004       71   Module#include
  0.00      0.000     0.000     0.000     0.000      214   Kernel#method
  0.00      0.006     0.000     0.000     0.006       36   Bundler::Dependency#initialize
  0.00      0.001     0.000     0.000     0.000      555   Fixnum#==
  0.00      0.000     0.000     0.000     0.000        6   Module#instance_methods
  0.00    399.178     0.000     0.000   399.178      197  *Proc#call
  0.00      0.000     0.000     0.000     0.000      233   Kernel#initialize_copy
  0.00      0.000     0.000     0.000     0.000      116   Hash#keys
  0.00      0.023     0.000     0.000     0.023        1   <Class::Pio::Arp::Format>#ethernet_header
  0.00      0.006     0.000     0.000     0.006       91   Set#merge
  0.00      0.008     0.000     0.000     0.008      181   Gem::Requirement#satisfied_by?
  0.00      0.000     0.000     0.000     0.000      111   Array#<=>
  0.00      0.000     0.000     0.000     0.000      344   BinData::BaseArgProcessor#sanitize_parameters!
  0.00      0.027     0.000     0.000     0.026       10   GLI::DSL#command
  0.00      0.000     0.000     0.000     0.000       75   Module#alias_method
  0.00      0.000     0.000     0.000     0.000      222   Bundler::MatchPlatform#match_platform
  0.00      0.000     0.000     0.000     0.000      366   Bundler::DepProxy#initialize
  0.00      0.001     0.000     0.000     0.000      387   Array#uniq!
  0.00      0.000     0.000     0.000     0.000       36   Exception#initialize
  0.00      0.000     0.000     0.000     0.000      157   BinData::SanitizedParameters#create_sanitized_endian
  0.00      0.003     0.000     0.000     0.003      125   Gem::Dependency#to_s
  0.00      0.004     0.000     0.000     0.004      147   <Class::Gem::Requirement>#default
  0.00      0.001     0.000     0.000     0.001       69   Kernel#extend
  0.00      0.031     0.000     0.000     0.031       85   Bundler::Index#local_search
  0.00      0.007     0.000     0.000     0.006       91   Set#initialize
  0.00      0.016     0.000     0.000     0.015       16   <Module::BinData::BitField>#define_methods
  0.00      0.003     0.000     0.000     0.002      231  *Array#==
  0.00      0.005     0.000     0.000     0.005        9   <Module::BinData::Int>#define_methods
  0.00      0.000     0.000     0.000     0.000       92   Module#const_defined?
  0.00      0.004     0.000     0.000     0.003      195   <Class::Gem::Platform>#match
  0.00      0.017     0.000     0.000     0.016      182  *Kernel#tap
  0.00      0.007     0.000     0.000     0.006      168   Bundler::Source::Rubygems#credless_remotes
  0.00      0.000     0.000     0.000     0.000      448   Bundler::DepProxy#name
  0.00      0.000     0.000     0.000     0.000      354   Array#compact!
  0.00      0.000     0.000     0.000     0.000       92   String#upcase
  0.00      0.000     0.000     0.000     0.000       87   <Object::Object>#[]
  0.00      0.000     0.000     0.000     0.000      184   BinData::DSLMixin::DSLBigAndLittleEndianHandler#initialize
  0.00      0.000     0.000     0.000     0.000        2   ERB::Compiler#prepare_trim_mode
  0.00      0.000     0.000     0.000     0.000      171   <Class::Gem::Version>#create
  0.00      0.001     0.000     0.000     0.000      108   OptionParser::List#search
  0.00      0.004     0.000     0.000     0.003      169   BinData::DSLMixin::DSLParser#valid_endian?
  0.00      0.000     0.000     0.000     0.000       83   Bundler::LazySpecification#initialize
  0.00      0.002     0.000     0.000     0.002        4   Bundler::Source::Rubygems#initialize
  0.00      0.000     0.000     0.000     0.000      452   Gem::Specification#to_spec
  0.00      0.001     0.000     0.000     0.001      168   <Class::Bundler::StubSpecification>#from_stub
  0.00      0.001     0.000     0.000     0.000      168   Bundler::RemoteSpecification#initialize
  0.00      0.003     0.000     0.000     0.003       89   Array#reject
  0.00      0.000     0.000     0.000     0.000       45   BinData::StringArgProcessor#sanitized_pad_byte
  0.00      0.000     0.000     0.000     0.000      173   URI::Generic#split_userinfo
  0.00      0.014     0.000     0.000     0.014      175   URI::Generic#component_ary
  0.00      0.000     0.000     0.000     0.000      119   Hash#initialize
  0.00      0.000     0.000     0.000     0.000       98   Symbol#inspect
  0.00      0.023     0.000     0.000     0.023       19   BinData::IntFactory#const_missing
  0.00      0.000     0.000     0.000     0.000      333   Array#slice!
  0.00      0.000     0.000     0.000     0.000      148   BinData::SanitizedParameters#endian
  0.00      0.007     0.000     0.006     0.000        4   File#initialize
  0.00      0.017     0.000     0.000     0.017        2   Pio::OpenFlow10::Match::MatchIpAddress#get
  0.00      0.000     0.000     0.000     0.000       85   Bundler::Index#specs_by_name
  0.00      0.001     0.000     0.000     0.000       73   <Class::GLI::CommandLineOption>#name_as_string
  0.00      0.000     0.000     0.000     0.000      240   String#+
  0.00      0.000     0.000     0.000     0.000      171   Method#to_proc
  0.00      0.005     0.000     0.000     0.005       23   GLI::CommandSupport#flag
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#password=
  0.00      0.000     0.000     0.000     0.000      169   BinData::DSLMixin::DSLParser#has_fields?
  0.00      0.000     0.000     0.000     0.000       85   String#to_sym
  0.00      0.004     0.000     0.000     0.004       83   Bundler::Source::Rubygems#to_s
  0.00      0.000     0.000     0.000     0.000      195   Gem::Specification#dependencies
  0.00      0.007     0.000     0.000     0.007       60   BinData::Base#new
  0.00      0.000     0.000     0.000     0.000      118   Hash#merge!
  0.00      0.005     0.000     0.000     0.005       10   BinData::ArrayArgProcessor#sanitize_parameters!
  0.00      0.004     0.000     0.000     0.004       92   BinData::BasePrimitive#method_missing
  0.00      0.000     0.000     0.000     0.000       12   Float#to_s
  0.00      0.000     0.000     0.000     0.000       17   <Class::File>#join
  0.00      0.001     0.000     0.000     0.001      169   URI::Generic#user=
  0.00      0.001     0.000     0.000     0.001        6   BinData::ChoiceArgProcessor#sanitize_parameters!
  0.00      0.000     0.000     0.000     0.000      144   Gem::Requirement#none?
  0.00      0.008     0.000     0.000     0.007       82   BinData::Primitive#method_missing
  0.00      0.001     0.000     0.000     0.000       51   Hash#merge
  0.00      0.001     0.000     0.000     0.001      169   URI::Generic#set_user
  0.00      0.001     0.000     0.000     0.001       31   BinData::BaseArgProcessor#separate_args
  0.00      0.000     0.000     0.000     0.000      165   Kernel#kind_of?
  0.00      0.000     0.000     0.000     0.000        2   IPAddr#to_s
  0.00      0.015     0.000     0.000     0.015      171   URI::Generic#hash
  0.00      0.056     0.000     0.000     0.056        1   Bundler::Definition#converge_locked_specs
  0.00      0.062     0.000     0.000     0.062       28   Bundler::SpecSet#sorted
  0.00      0.000     0.000     0.000     0.000       40   Exception#backtrace
  0.00      0.001     0.000     0.000     0.001       35   OptionParser#search
  0.00      0.010     0.000     0.000     0.010      140   Bundler::DepProxy#==
  0.00      0.000     0.000     0.000     0.000      155   Module#private_method_defined?
  0.00      0.000     0.000     0.000     0.000        1   DRb::DRbTCPSocket#initialize
  0.00      0.000     0.000     0.000     0.000       84   Bundler::RubygemsIntegration#mark_loaded
  0.00      0.008     0.000     0.000     0.008       12   GLI::Command#initialize
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#check_user
  0.00      0.000     0.000     0.000     0.000       13   Array#delete_if
  0.00      0.000     0.000     0.000     0.000      329   Fixnum#>
  0.00      0.000     0.000     0.000     0.000       32   Module#define_method
  0.00      0.000     0.000     0.000     0.000       25   BinData::SanitizedPrototype#has_parameter?
  0.00      0.000     0.000     0.000     0.000      158   Array#length
  0.00      0.000     0.000     0.000     0.000       15   Kernel#lambda
  0.00      0.006     0.000     0.000     0.006       42   GLI::CommandLineToken#parse_names
  0.00      0.000     0.000     0.000     0.000        2   ERB::Compiler::Buffer#initialize
  0.00      0.001     0.000     0.000     0.001       83   Bundler::LazySpecification#full_name
  0.00      0.006     0.000     0.000     0.005       91   Set#do_with_enum
  0.00      0.014     0.000     0.000     0.014       60   BinData::SanitizedPrototype#instantiate
  0.00      0.000     0.000     0.000     0.000       57   <Class::Pio::OpenFlow::Message>#body_option
  0.00      0.000     0.000     0.000     0.000       27   Range#each
  0.00      0.000     0.000     0.000     0.000       83   Bundler::SourceList#source_list_for
  0.00      0.000     0.000     0.000     0.000       18   <Module::BinData::Int>#create_clamp_code
  0.00      0.010     0.000     0.000     0.010       24   Hash#invert
  0.00      0.000     0.000     0.000     0.000      346   Kernel#instance_of?
